set_name,book_id
train-clean-360,154838
train-clean-360,163402
train-clean-360,157475
train-clean-360,282985
train-clean-360,258993
train-clean-360,258974
train-clean-360,129983
train-clean-360,129979
train-clean-360,129994
train-clean-360,130755
train-clean-360,135216
train-clean-360,135220
train-clean-360,295445
train-clean-360,295446
train-clean-360,295197
train-clean-360,19366
train-clean-360,31089
train-clean-360,80192
train-clean-360,31097
train-clean-360,138033
train-clean-360,132891
train-clean-360,87732
train-clean-360,86043
train-clean-360,86045
train-clean-360,304535
train-clean-360,304541
train-clean-360,304534
train-clean-360,138901
train-clean-360,138888
train-clean-360,86732
train-clean-360,86710
train-clean-360,298549
train-clean-360,269254
train-clean-360,91072
train-clean-360,107520
train-clean-360,107517
train-clean-360,91801
train-clean-360,254948
train-clean-360,254949
train-clean-360,132485
train-clean-360,132484
train-clean-360,66622
train-clean-360,126929
train-clean-360,126932
train-clean-360,126928
train-clean-360,8684
train-clean-360,4145
train-clean-360,28384
train-clean-360,132592
train-clean-360,132601
train-clean-360,127215
train-clean-360,6176
train-clean-360,2503
train-clean-360,14929
train-clean-360,187024
train-clean-360,187023
train-clean-360,101892
train-clean-360,101854
train-clean-360,101883
train-clean-360,101884
train-clean-360,86683
train-clean-360,82558
train-clean-360,134816
train-clean-360,134786
train-clean-360,134785
train-clean-360,133220
train-clean-360,157830
train-clean-360,4731
train-clean-360,4733
train-clean-360,136610
train-clean-360,130625
train-clean-360,141270
train-clean-360,141279
train-clean-360,141268
train-clean-360,139741
train-clean-360,139742
train-clean-360,4136
train-clean-360,156159
train-clean-360,12926
train-clean-360,5710
train-clean-360,29110
train-clean-360,890
train-clean-360,64974
train-clean-360,47237
train-clean-360,47239
train-clean-360,47238
train-clean-360,140718
train-clean-360,284269
train-clean-360,284268
train-clean-360,8675
train-clean-360,10347
train-clean-360,276730
train-clean-360,110238
train-clean-360,14904
train-clean-360,14897
train-clean-360,143625
train-clean-360,136863
train-clean-360,153728
train-clean-360,153733
train-clean-360,153731
train-clean-360,19214
train-clean-360,44586
train-clean-360,44585
train-clean-360,41172
train-clean-360,143005
train-clean-360,126410
train-clean-360,109180
train-clean-360,110127
train-clean-360,110128
train-clean-360,109179
train-clean-360,141320
train-clean-360,138486
train-clean-360,132782
train-clean-360,132800
train-clean-360,232691
train-clean-360,63841
train-clean-360,67218
train-clean-360,63839
train-clean-360,245708
train-clean-360,245707
train-clean-360,155948
train-clean-360,155949
train-clean-360,142824
train-clean-360,144965
train-clean-360,138063
train-clean-360,61741
train-clean-360,61743
train-clean-360,61742
train-clean-360,36633
train-clean-360,148529
train-clean-360,148521
train-clean-360,148522
train-clean-360,156981
train-clean-360,156977
train-clean-360,156973
train-clean-360,125883
train-clean-360,125882
train-clean-360,128632
train-clean-360,128633
train-clean-360,128631
train-clean-360,128636
train-clean-360,104394
train-clean-360,104391
train-clean-360,104398
train-clean-360,63105
train-clean-360,63111
train-clean-360,63101
train-clean-360,31609
train-clean-360,31603
train-clean-360,130627
train-clean-360,149735
train-clean-360,146111
train-clean-360,146123
train-clean-360,124990
train-clean-360,129064
train-clean-360,129066
train-clean-360,66464
train-clean-360,66470
train-clean-360,66465
train-clean-360,291172
train-clean-360,292138
train-clean-360,276939
train-clean-360,61317
train-clean-360,47541
train-clean-360,177234
train-clean-360,22581
train-clean-360,22574
train-clean-360,135657
train-clean-360,159227
train-clean-360,159228
train-clean-360,159230
train-clean-360,102250
train-clean-360,275127
train-clean-360,275128
train-clean-360,178030
train-clean-360,178028
train-clean-360,178029
train-clean-360,28462
train-clean-360,28465
train-clean-360,301694
train-clean-360,301693
train-clean-360,117384
train-clean-360,95441
train-clean-360,48830
train-clean-360,48831
train-clean-360,58193
train-clean-360,95875
train-clean-360,95870
train-clean-360,132280
train-clean-360,132272
train-clean-360,44912
train-clean-360,15305
train-clean-360,15307
train-clean-360,15304
train-clean-360,8689
train-clean-360,8674
train-clean-360,163505
train-clean-360,163507
train-clean-360,4445
train-clean-360,4447
train-clean-360,288043
train-clean-360,288044
train-clean-360,143262
train-clean-360,143264
train-clean-360,143271
train-clean-360,294523
train-clean-360,7574
train-clean-360,68344
train-clean-360,12085
train-clean-360,11254
train-clean-360,183239
train-clean-360,130553
train-clean-360,130544
train-clean-360,130545
train-clean-360,136846
train-clean-360,139733
train-clean-360,130093
train-clean-360,123602
train-clean-360,6398
train-clean-360,208
train-clean-360,212
train-clean-360,133239
train-clean-360,134789
train-clean-360,127694
train-clean-360,172165
train-clean-360,149791
train-clean-360,29108
train-clean-360,101836
train-clean-360,28247
train-clean-360,232690
train-clean-360,170976
train-clean-360,170977
train-clean-360,131748
train-clean-360,155944
train-clean-360,131751
train-clean-360,131742
train-clean-360,139009
train-clean-360,285314
train-clean-360,142848
train-clean-360,139797
train-clean-360,18524
train-clean-360,130164
train-clean-360,37134
train-clean-360,135814
train-clean-360,18533
train-clean-360,10160
train-clean-360,12898
train-clean-360,187006
train-clean-360,187005
train-clean-360,230928
train-clean-360,69550
train-clean-360,67860
train-clean-360,53320
train-clean-360,65820
train-clean-360,53343
train-clean-360,123267
train-clean-360,123266
train-clean-360,123268
train-clean-360,7371
train-clean-360,151776
train-clean-360,160438
train-clean-360,291101
train-clean-360,122441
train-clean-360,122451
train-clean-360,106800
train-clean-360,41919
train-clean-360,41259
train-clean-360,38026
train-clean-360,11243
train-clean-360,11244
train-clean-360,117899
train-clean-360,99249
train-clean-360,96157
train-clean-360,96153
train-clean-360,147045
train-clean-360,121416
train-clean-360,1532
train-clean-360,1536
train-clean-360,1539
train-clean-360,156718
train-clean-360,156720
train-clean-360,156724
train-clean-360,147110
train-clean-360,54666
train-clean-360,54667
train-clean-360,136861
train-clean-360,133279
train-clean-360,128145
train-clean-360,80656
train-clean-360,80665
train-clean-360,144496
train-clean-360,147963
train-clean-360,150855
train-clean-360,150843
train-clean-360,123270
train-clean-360,122025
train-clean-360,123269
train-clean-360,123271
train-clean-360,116797
train-clean-360,274549
train-clean-360,132069
train-clean-360,126577
train-clean-360,132073
train-clean-360,7622
train-clean-360,14526
train-clean-360,132644
train-clean-360,132649
train-clean-360,132645
train-clean-360,132650
train-clean-360,135824
train-clean-360,176698
train-clean-360,132777
train-clean-360,5909
train-clean-360,5912
train-clean-360,5911
train-clean-360,103120
train-clean-360,258266
train-clean-360,10344
train-clean-360,123190
train-clean-360,123191
train-clean-360,123192
train-clean-360,147159
train-clean-360,144987
train-clean-360,144986
train-clean-360,68762
train-clean-360,5776
train-clean-360,150127
train-clean-360,46890
train-clean-360,138043
train-clean-360,121896
train-clean-360,122944
train-clean-360,121720
train-clean-360,139717
train-clean-360,139336
train-clean-360,134674
train-clean-360,139727
train-clean-360,139730
train-clean-360,127522
train-clean-360,127521
train-clean-360,123443
train-clean-360,126221
train-clean-360,126220
train-clean-360,144503
train-clean-360,87280
train-clean-360,137627
train-clean-360,137597
train-clean-360,137628
train-clean-360,121729
train-clean-360,121734
train-clean-360,121730
train-clean-360,129752
train-clean-360,135264
train-clean-360,124547
train-clean-360,8890
train-clean-360,9203
train-clean-360,173591
train-clean-360,171171
train-clean-360,291107
train-clean-360,258263
train-clean-360,258262
train-clean-360,279363
train-clean-360,258954
train-clean-360,258986
train-clean-360,10822
train-clean-360,10798
train-clean-360,10801
train-clean-360,96168
train-clean-360,96151
train-clean-360,71405
train-clean-360,69607
train-clean-360,139308
train-clean-360,139307
train-clean-360,132776
train-clean-360,12707
train-clean-360,185488
train-clean-360,142311
train-clean-360,128991
train-clean-360,128990
train-clean-360,112592
train-clean-360,112593
train-clean-360,143895
train-clean-360,130184
train-clean-360,127731
train-clean-360,128329
train-clean-360,127732
train-clean-360,154671
train-clean-360,154697
train-clean-360,154673
train-clean-360,154736
train-clean-360,156968
train-clean-360,156967
train-clean-360,4275
train-clean-360,158781
train-clean-360,139681
train-clean-360,158796
train-clean-360,185126
train-clean-360,185125
train-clean-360,130993
train-clean-360,130989
train-clean-360,134991
train-clean-360,114971
train-clean-360,108005
train-clean-360,282406
train-clean-360,63095
train-clean-360,56837
train-clean-360,56840
train-clean-360,168062
train-clean-360,119295
train-clean-360,68361
train-clean-360,122443
train-clean-360,14976
train-clean-360,56179
train-clean-360,130900
train-clean-360,131106
train-clean-360,68770
train-clean-360,64738
train-clean-360,113336
train-clean-360,110526
train-clean-360,110522
train-clean-360,4687
train-clean-360,4690
train-clean-360,4691
train-clean-360,139404
train-clean-360,139387
train-clean-360,139397
train-clean-360,88089
train-clean-360,89940
train-clean-360,147971
train-clean-360,147968
train-clean-360,147970
train-clean-360,55856
train-clean-360,109507
train-clean-360,144135
train-clean-360,131030
train-clean-360,131040
train-clean-360,283138
train-clean-360,142320
train-clean-360,287657
train-clean-360,293531
train-clean-360,293529
train-clean-360,75939
train-clean-360,96672
train-clean-360,102239
train-clean-360,102238
train-clean-360,108640
train-clean-360,105383
train-clean-360,290363
train-clean-360,290361
train-clean-360,135894
train-clean-360,123048
train-clean-360,123049
train-clean-360,123013
train-clean-360,123047
train-clean-360,121674
train-clean-360,122655
train-clean-360,121669
train-clean-360,152824
train-clean-360,152825
train-clean-360,152826
train-clean-360,152831
train-clean-360,105398
train-clean-360,105386
train-clean-360,134312
train-clean-360,133471
train-clean-360,290365
train-clean-360,126961
train-clean-360,126959
train-clean-360,45218
train-clean-360,45204
train-clean-360,45217
train-clean-360,32639
train-clean-360,32637
train-clean-360,32658
train-clean-360,160188
train-clean-360,134160
train-clean-360,134148
train-clean-360,81881
train-clean-360,91192
train-clean-360,101832
train-clean-360,39661
train-clean-360,39660
train-clean-360,23295
train-clean-360,30119
train-clean-360,36386
train-clean-360,147962
train-clean-360,145083
train-clean-360,145088
train-clean-360,86741
train-clean-360,289242
train-clean-360,132821
train-clean-360,132850
train-clean-360,48579
train-clean-360,125002
train-clean-360,124999
train-clean-360,124994
train-clean-360,125001
train-clean-360,12103
train-clean-360,20410
train-clean-360,88489
train-clean-360,88483
train-clean-360,88484
train-clean-360,137589
train-clean-360,137588
train-clean-360,246892
train-clean-360,246889
train-clean-360,246904
train-clean-360,246893
train-clean-360,10089
train-clean-360,10088
train-clean-360,274375
train-clean-360,274374
train-clean-360,274376
train-clean-360,142318
train-clean-360,39913
train-clean-360,176278
train-clean-360,39616
train-clean-360,39749
train-clean-360,48377
train-clean-360,29101
train-clean-360,26496
train-clean-360,134463
train-clean-360,134465
train-clean-360,125945
train-clean-360,125941
train-clean-360,125951
train-clean-360,125943
train-clean-360,123283
train-clean-360,123285
train-clean-360,123284
train-clean-360,59239
train-clean-360,59234
train-clean-360,75810
train-clean-360,2327
train-clean-360,75807
train-clean-360,104483
train-clean-360,92002
train-clean-360,121799
train-clean-360,124549
train-clean-360,124520
train-clean-360,139324
train-clean-360,141713
train-clean-360,140931
train-clean-360,139325
train-clean-360,121148
train-clean-360,121140
train-clean-360,170952
train-clean-360,170950
train-clean-360,170951
train-clean-360,143022
train-clean-360,124526
train-clean-360,130504
train-clean-360,130505
train-clean-360,130503
train-clean-360,292347
train-clean-360,292348
train-clean-360,285137
train-clean-360,285173
train-clean-360,1133
train-clean-360,1150
train-clean-360,130131
train-clean-360,73732
train-clean-360,71531
train-clean-360,71550
train-clean-360,20023
train-clean-360,41933
train-clean-360,12471
train-clean-360,20028
train-clean-360,152282
train-clean-360,152262
train-clean-360,150674
train-clean-360,152265
train-clean-360,152264
train-clean-360,152267
train-clean-360,113273
train-clean-360,113272
train-clean-360,112597
train-clean-360,296473
train-clean-360,121661
train-clean-360,127691
train-clean-360,130296
train-clean-360,181961
train-clean-360,164461
train-clean-360,185436
train-clean-360,129805
train-clean-360,135033
train-clean-360,64588
train-clean-360,140041
train-clean-360,140040
train-clean-360,121064
train-clean-360,148920
train-clean-360,287139
train-clean-360,162375
train-clean-360,105167
train-clean-360,105168
train-clean-360,18527
train-clean-360,1187
train-clean-360,283462
train-clean-360,160984
train-clean-360,160952
train-clean-360,34478
train-clean-360,34479
train-clean-360,3587
train-clean-360,126829
train-clean-360,126826
train-clean-360,14497
train-clean-360,187018
train-clean-360,13270
train-clean-360,13269
train-clean-360,3582
train-clean-360,13256
train-clean-360,13265
train-clean-360,141235
train-clean-360,141248
train-clean-360,150469
train-clean-360,14672
train-clean-360,14677
train-clean-360,14674
train-clean-360,138074
train-clean-360,134434
train-clean-360,26951
train-clean-360,26950
train-clean-360,26947
train-clean-360,93276
train-clean-360,93277
train-clean-360,77782
train-clean-360,11079
train-clean-360,54016
train-clean-360,54613
train-clean-360,285135
train-clean-360,280380
train-clean-360,6557
train-clean-360,6556
train-clean-360,124164
train-clean-360,124224
train-clean-360,48513
train-clean-360,48525
train-clean-360,52195
train-clean-360,147989
train-clean-360,147990
train-clean-360,143521
train-clean-360,262269
train-clean-360,112761
train-clean-360,156017
train-clean-360,156019
train-clean-360,156018
train-clean-360,156014
train-clean-360,156015
train-clean-360,43305
train-clean-360,43322
train-clean-360,55927
train-clean-360,129514
train-clean-360,129513
train-clean-360,121722
train-clean-360,129515
train-clean-360,300234
train-clean-360,300343
train-clean-360,7741
train-clean-360,163607
train-clean-360,163606
train-clean-360,168199
train-clean-360,168204
train-clean-360,167024
train-clean-360,168198
train-clean-360,142752
train-clean-360,139361
train-clean-360,51163
train-clean-360,58763
train-clean-360,51162
train-clean-360,150916
train-clean-360,150915
train-clean-360,128761
train-clean-360,133630
train-clean-360,13364
train-clean-360,142279
train-clean-360,77778
train-clean-360,94108
train-clean-360,101864
train-clean-360,165701
train-clean-360,143361
train-clean-360,89898
train-clean-360,165702
train-clean-360,133224
train-clean-360,133225
train-clean-360,105390
train-clean-360,112187
train-clean-360,109656
train-clean-360,139297
train-clean-360,139290
train-clean-360,139291
train-clean-360,133290
train-clean-360,132848
train-clean-360,44582
train-clean-360,58137
train-clean-360,53458
train-clean-360,114469
train-clean-360,114476
train-clean-360,268287
train-clean-100,142393
train-clean-100,147036
train-clean-100,142776
train-clean-100,54013
train-clean-100,54007
train-clean-100,274369
train-clean-100,274371
train-clean-100,141149
train-clean-100,121553
train-clean-100,123857
train-clean-100,123860
train-clean-100,286682
train-clean-100,286683
train-clean-100,286681
train-clean-100,274553
train-clean-100,283452
train-clean-100,139804
train-clean-100,141777
train-clean-100,138246
train-clean-100,293473
train-clean-100,286676
train-clean-100,286667
train-clean-100,293469
train-clean-100,134440
train-clean-100,155990
train-clean-100,120342
train-clean-100,107462
train-clean-100,93938
train-clean-100,495
train-clean-100,496
train-clean-100,7146
train-clean-100,274318
train-clean-100,280359
train-clean-100,280354
train-clean-100,121119
train-clean-100,152900
train-clean-100,103416
train-clean-100,107312
train-clean-100,107338
train-clean-100,139469
train-clean-100,25947
train-clean-100,122425
train-clean-100,122442
train-clean-100,121721
train-clean-100,47824
train-clean-100,124588
train-clean-100,15220
train-clean-100,158083
train-clean-100,100289
train-clean-100,35690
train-clean-100,178366
train-clean-100,178355
train-clean-100,11714
train-clean-100,122152
train-clean-100,122150
train-clean-100,122159
train-clean-100,63821
train-clean-100,285357
train-clean-100,216552
train-clean-100,138028
train-clean-100,138035
train-clean-100,152253
train-clean-100,152258
train-clean-100,152257
train-clean-100,152254
train-clean-100,34599
train-clean-100,34601
train-clean-100,34600
train-clean-100,270782
train-clean-100,14133
train-clean-100,14134
train-clean-100,19219
train-clean-100,19218
train-clean-100,145709
train-clean-100,145706
train-clean-100,131041
train-clean-100,131044
train-clean-100,131045
train-clean-100,86815
train-clean-100,86814
train-clean-100,368
train-clean-100,369
train-clean-100,135914
train-clean-100,283478
train-clean-100,283492
train-clean-100,283493
train-clean-100,129236
train-clean-100,134318
train-clean-100,134315
train-clean-100,121082
train-clean-100,287387
train-clean-100,291444
train-clean-100,292520
train-clean-100,246962
train-clean-100,62554
train-clean-100,62556
train-clean-100,34645
train-clean-100,34644
train-clean-100,19187
train-clean-100,19189
train-clean-100,19188
train-clean-100,305213
train-clean-100,305212
train-clean-100,139304
train-clean-100,135842
train-clean-100,135982
train-clean-100,29116
train-clean-100,149482
train-clean-100,130746
train-clean-100,130739
train-clean-100,121342
train-clean-100,121124
train-clean-100,26100
train-clean-100,10594
train-clean-100,28415
train-clean-100,1241
train-clean-100,1240
train-clean-100,48608
train-clean-100,54425
train-clean-100,28461
train-clean-100,20016
train-clean-100,145715
train-clean-100,145702
train-clean-100,145720
train-clean-100,145724
train-clean-100,172359
train-clean-100,172357
train-clean-100,15045
train-clean-100,15084
train-clean-100,7601
train-clean-100,12359
train-clean-100,287364
train-clean-100,287363
train-clean-100,57158
train-clean-100,57195
train-clean-100,70653
train-clean-100,7763
train-clean-100,59157
train-clean-100,82991
train-clean-100,408
train-clean-100,407
train-clean-100,410
train-clean-100,179154
train-clean-100,179157
train-clean-100,179156
train-clean-100,143879
train-clean-100,147987
train-clean-100,147979
train-clean-100,182317
train-clean-100,180923
train-clean-100,182315
train-clean-100,166446
train-clean-100,166424
train-clean-100,124404
train-clean-100,295948
train-clean-100,295955
train-clean-100,295947
train-clean-100,7678
train-clean-100,7680
train-clean-100,7679
train-clean-100,15668
train-clean-100,15666
train-clean-100,15678
train-clean-100,218
train-clean-100,219
train-clean-100,3185
train-clean-100,130697
train-clean-100,130652
train-clean-100,130644
train-clean-100,130880
train-clean-100,126290
train-clean-100,126305
train-clean-100,126294
train-clean-100,11691
train-clean-100,9960
train-clean-100,3054
train-clean-100,58161
train-clean-100,24741
train-clean-100,62014
train-clean-100,62043
train-clean-100,66172
train-clean-100,66173
train-clean-100,123516
train-clean-100,123523
train-clean-100,123504
train-clean-100,133433
train-clean-100,141719
train-clean-100,131096
train-clean-100,146161
train-clean-100,142396
train-clean-100,148989
train-clean-100,142397
train-clean-100,132847
train-clean-100,137572
train-clean-100,132851
train-clean-100,186175
train-clean-100,186183
train-clean-100,186176
train-clean-100,186179
train-clean-100,140049
train-clean-100,140045
train-clean-100,6379
train-clean-100,152918
train-clean-100,86686
train-clean-100,55211
train-clean-100,271888
train-clean-100,16026
train-clean-100,16041
train-clean-100,16042
train-clean-100,11217
train-clean-100,10927
train-clean-100,11218
train-clean-100,158079
train-clean-100,158077
train-clean-100,65536
train-clean-100,74004
train-clean-100,131533
train-clean-100,131532
train-clean-100,122538
train-clean-100,150130
train-clean-100,181173
train-clean-100,181183
train-clean-100,252322
train-clean-100,76049
train-clean-100,252323
train-clean-100,86041
train-clean-100,18515
train-clean-100,39921
train-clean-100,123349
train-clean-100,124992
train-clean-100,246956
train-clean-100,91083
train-clean-100,104730
train-clean-100,129977
train-clean-100,126831
train-clean-100,209
train-clean-100,132118
train-clean-100,132112
train-clean-100,9555
train-clean-100,9554
train-clean-100,139310
train-clean-100,139322
train-clean-100,126790
train-clean-100,126791
train-clean-100,123720
train-clean-100,123719
train-clean-100,77900
train-clean-100,88364
train-clean-100,77897
train-clean-100,274346
train-clean-100,274348
train-clean-100,274345
train-clean-100,133695
train-clean-100,149877
train-clean-100,132570
train-clean-100,124550
train-clean-100,135815
train-clean-100,124548
train-clean-100,358
train-clean-100,360
train-clean-100,359
train-clean-100,5147
train-clean-100,5143
train-clean-100,5140
train-clean-100,178459
train-clean-100,182255
train-clean-100,105409
train-clean-100,105661
train-clean-100,12531
train-clean-100,12535
train-clean-100,12530
train-clean-100,12529
train-clean-100,59171
train-clean-100,90848
train-clean-100,41997
train-clean-100,42010
train-clean-100,41998
train-clean-100,122821
train-clean-100,122819
train-clean-100,122822
train-clean-100,76262
train-clean-100,76250
train-clean-100,76263
train-clean-100,284756
train-clean-100,92939
train-clean-100,93314
train-clean-100,57446
train-clean-100,96661
train-clean-100,298546
train-clean-100,298545
train-clean-100,102419
train-clean-100,102420
train-clean-100,135589
train-clean-100,27670
train-clean-100,27671
train-clean-100,29413
train-clean-100,125237
train-clean-100,128618
train-clean-100,140047
train-clean-100,140048
train-clean-100,90543
train-clean-100,90542
train-clean-100,30102
train-clean-100,24512
train-clean-100,30096
train-clean-100,91186
train-clean-100,91187
train-clean-100,248638
train-clean-100,248641
train-clean-100,133709
train-clean-100,133699
train-clean-100,127540
train-clean-100,127539
train-clean-100,127535
train-clean-100,17506
train-clean-100,130551
train-clean-100,130552
train-clean-100,130550
train-clean-100,294887
train-clean-100,295198
train-clean-100,286673
train-clean-100,280382
train-clean-100,112586
train-clean-100,112602
train-clean-100,5354
train-clean-100,5355
train-clean-100,130894
train-clean-100,130895
train-clean-100,122947
train-clean-100,121908
train-clean-100,124139
train-clean-100,124140
train-clean-100,126784
train-clean-100,123501
train-clean-100,123502
train-clean-100,126975
train-clean-100,274117
train-clean-100,274115
train-clean-100,274116
train-clean-100,274112
train-clean-100,128684
train-clean-100,130578
train-clean-100,128988
train-clean-100,130108
train-clean-100,128982
train-clean-100,176653
train-clean-100,175658
train-clean-100,176651
train-clean-100,70191
train-clean-100,70171
train-clean-100,70168
train-clean-100,172162
train-clean-100,172171
train-clean-100,128985
train-clean-100,36619
train-clean-100,36617
train-clean-100,36616
train-clean-100,279791
train-clean-100,279790
train-clean-100,275193
train-clean-100,275209
train-clean-100,275216
train-clean-100,19396
train-clean-100,19397
train-clean-100,258958
train-clean-100,258964
train-clean-100,83618
train-clean-100,26870
train-clean-100,29340
train-clean-100,22176
train-clean-100,142380
train-clean-100,142371
train-clean-100,127786
train-clean-100,122255
train-clean-100,145458
train-clean-100,12312
train-clean-100,127705
train-clean-100,27760
train-clean-100,76048
train-clean-100,76047
train-clean-100,43301
train-clean-100,43303
train-clean-100,43302
train-clean-100,142276
train-clean-100,140277
train-clean-100,142286
train-clean-100,102518
train-clean-100,102521
train-clean-100,102519
train-clean-100,134435
train-clean-100,138263
train-clean-100,167602
train-clean-100,167606
train-clean-100,167607
train-clean-100,122619
train-clean-100,122615
train-clean-100,61803
train-clean-100,76549
train-clean-100,61804
train-clean-100,16882
train-clean-100,16883
train-clean-100,171009
train-clean-100,171006
train-clean-100,61334
train-clean-100,150351
train-clean-100,159771
train-clean-100,179183
train-clean-100,145015
train-clean-100,124566
train-clean-100,133255
train-clean-100,128659
train-clean-100,133256
train-clean-100,21631
train-clean-100,21625
train-clean-100,21634
train-clean-100,4137
train-clean-100,126855
train-clean-100,128339
train-clean-100,216
train-clean-100,41232
train-clean-100,15787
train-clean-100,17507
train-clean-100,186237
train-clean-100,186238
train-clean-100,186236
train-clean-100,283227
train-clean-100,262281
train-clean-100,15663
train-clean-100,2477
train-clean-100,2481
train-clean-100,2476
train-clean-100,13260
train-clean-100,13262
train-clean-100,121914
train-clean-100,121915
train-clean-100,121916
train-clean-100,13006
train-clean-100,13009
train-clean-100,274562
train-clean-100,56168
train-clean-100,56165
train-clean-100,300880
train-clean-100,142912
train-clean-100,142914
train-clean-100,142913
train-clean-100,111615
train-clean-100,100596
train-clean-100,116629
train-clean-100,287369
train-clean-100,72637
train-clean-100,78186
train-clean-100,39938
train-clean-100,19215
train-clean-100,86737
train-clean-100,174923
train-clean-100,173592
train-clean-100,294466
train-clean-100,94904
train-clean-100,91208
train-clean-100,19401
train-clean-100,175950
train-clean-100,47246
train-clean-100,19402
train-clean-100,33407
train-clean-100,33406
train-clean-100,17498
train-clean-100,17499
train-clean-100,227
train-clean-100,198
train-clean-100,12761
train-clean-100,54535
train-clean-100,80680
train-clean-100,25904
train-clean-100,25898
train-clean-100,8112
train-clean-100,67168
train-clean-100,67153
train-clean-100,129061
train-clean-100,129074
train-clean-100,222
train-clean-100,121026
train-clean-100,131232
train-clean-100,131231
train-clean-100,48852
train-clean-100,5331
train-clean-100,5371
train-clean-100,278278
train-clean-100,275181
train-clean-100,278252
train-clean-100,39947
train-clean-100,135884
train-clean-100,135883
train-clean-100,135887
train-clean-100,156755
train-clean-100,156750
train-clean-100,156745
train-clean-100,180298
train-clean-100,180299
train-clean-100,123290
train-clean-100,123291
train-clean-100,123289
train-clean-100,154825
train-clean-100,154826
train-clean-100,130898
train-clean-100,41615
train-clean-100,39621
train-clean-100,41616
train-clean-100,129766
train-clean-100,19192
train-clean-100,19193
train-clean-100,11599
train-clean-100,28452
train-clean-100,28433
train-clean-100,92316
train-clean-100,92310
train-clean-100,92314
train-clean-100,34606
train-clean-100,34607
train-clean-100,34605
train-clean-100,173565
train-clean-100,173564
train-clean-100,11550
train-clean-100,11549
train-clean-100,14187
train-clean-100,295465
train-clean-100,295462
train-clean-100,295463
train-clean-100,261140
train-clean-100,261139
train-clean-100,171631
train-clean-100,171115
train-clean-100,100437
train-clean-100,100442
train-clean-100,100429
train-clean-100,86964
train-clean-100,86965
train-clean-100,132655
train-clean-100,126107
train-clean-100,126112
train-clean-100,246947
train-clean-100,246943
train-clean-100,246940
train-clean-100,246942
train-clean-100,124146
train-clean-100,124147
train-clean-100,54108
train-clean-100,41611
train-clean-100,41619
train-clean-100,174172
train-clean-100,170151
train-clean-100,170379
train-clean-100,92432
train-clean-100,293952
train-clean-100,298025
train-clean-100,298026
train-clean-100,298032
train-clean-100,34669
train-clean-100,34655
train-clean-100,220959
train-clean-100,47198
train-clean-100,47212
train-clean-100,121652
train-clean-100,121665
train-clean-100,76332
train-clean-100,68772
train-clean-100,216547
train-clean-100,294123
train-clean-100,11701
train-clean-100,11702
train-clean-100,29411
train-clean-100,29405
train-clean-100,118101
train-clean-100,119902
train-clean-100,295385
train-clean-100,152139
train-clean-100,152137
train-clean-100,4923
train-clean-100,4955
train-clean-100,39174
train-clean-100,39173
train-clean-100,154075
train-clean-100,148436
train-clean-100,154071
train-clean-100,142933
train-clean-100,168623
test-clean,134686
test-clean,134691
test-clean,41806
test-clean,23283
test-clean,41797
test-clean,123288
test-clean,123440
test-clean,123286
test-clean,40744
test-clean,135767
test-clean,135766
test-clean,79740
test-clean,85628
test-clean,79730
test-clean,79759
test-clean,102255
test-clean,170457
test-clean,284449
test-clean,284447
test-clean,292519
test-clean,157963
test-clean,31957
test-clean,131720
test-clean,274381
test-clean,274384
test-clean,68771
test-clean,68769
test-clean,76324
test-clean,81414
test-clean,75918
test-clean,70970
test-clean,70968
test-clean,28240
test-clean,28233
test-clean,28241
test-clean,961
test-clean,960
test-clean,13754
test-clean,13751
test-clean,1836
test-clean,1837
test-clean,1826
test-clean,287645
test-clean,294828
test-clean,294825
test-clean,210777
test-clean,141084
test-clean,141083
test-clean,1181
test-clean,134647
test-clean,1180
test-clean,122797
test-clean,16021
test-clean,75947
test-clean,75946
test-clean,123852
test-clean,123859
test-clean,121726
test-clean,127105
test-clean,279154
test-clean,2275
test-clean,2273
test-clean,2271
test-clean,133604
test-clean,32866
test-clean,32879
test-clean,32865
test-clean,36377
test-clean,36586
test-clean,33396
test-clean,36600
test-clean,92135
test-clean,88083
test-clean,142345
test-clean,134493
test-clean,126133
test-clean,134500
test-clean,122612
test-clean,122617
test-clean,3979
test-clean,3980
test-clean,6852
test-clean,5695
test-clean,5694
test-clean,5696
test-clean,29093
test-clean,29095
dev-clean,137482
dev-clean,9006
dev-clean,9008
dev-clean,170145
dev-clean,170142
dev-clean,170138
dev-clean,168635
dev-clean,50561
dev-clean,84280
dev-clean,121123
dev-clean,121550
dev-clean,286674
dev-clean,73752
dev-clean,281318
dev-clean,111771
dev-clean,153947
dev-clean,153948
dev-clean,153954
dev-clean,142845
dev-clean,147965
dev-clean,147966
dev-clean,147149
dev-clean,147964
dev-clean,61943
dev-clean,66616
dev-clean,61946
dev-clean,15664
dev-clean,110124
dev-clean,105575
dev-clean,110523
dev-clean,166546
dev-clean,143397
dev-clean,143396
dev-clean,34615
dev-clean,34622
dev-clean,34629
dev-clean,138058
dev-clean,152373
dev-clean,147960
dev-clean,147961
dev-clean,137823
dev-clean,118436
dev-clean,136532
dev-clean,64257
dev-clean,93302
dev-clean,93306
dev-clean,8226
dev-clean,23268
dev-clean,122949
dev-clean,142785
dev-clean,126732
dev-clean,275224
dev-clean,57405
dev-clean,64726
dev-clean,275156
